what,kind,bundleId,bundleVersion,description,time
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1350052920043
java.version,sysinfo,,,"1.6.0_14",1350052920043
java.vm.info,sysinfo,,,"mixed mode",1350052920043
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1350052920043
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1350052920043
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1350052920043
java.vm.specification.version,sysinfo,,,"1.0",1350052920043
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1350052920043
java.vm.version,sysinfo,,,"14.0-b16",1350052920043
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350052922228
started,bundle,com.altera.sbtgui.core,10.0.0.218,"com.altera.sbtgui.core",1350052924374
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1350052924427
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1350052926107
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350052926132
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350052926518
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350052931863
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350052934115
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350052946966
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350052949256
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350052952275
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350052957797
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1350052961009
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350052961314
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350052988863
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350053049728
