what,kind,bundleId,bundleVersion,description,time
java.version,sysinfo,,,"1.6.0_14",1350050192215
java.vm.info,sysinfo,,,"mixed mode",1350050192215
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1350050192215
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1350050192215
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1350050192215
java.vm.specification.version,sysinfo,,,"1.0",1350050192215
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1350050192215
java.vm.version,sysinfo,,,"14.0-b16",1350050192215
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350050193321
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1350050196280
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1350050196593
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350050196621
started,bundle,com.altera.sbtgui.launch,10.0.0.218,"com.altera.sbtgui.launch",1350050196667
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350050198785
started,bundle,com.altera.sbtgui.core,10.0.0.218,"com.altera.sbtgui.core",1350050200814
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1350050200872
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350050206185
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350050208431
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350050211158
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350050217007
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1350050222267
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350050222573
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350050235013
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350050236511
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350050239837
