what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU master group not set.",1350054178155
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054178155
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054178155
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054178264
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054178373
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054178482
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054178592
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054178701
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054178810
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054178919
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054179028
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054179138
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054179247
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054179356
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054179465
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054179574
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054179684
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054179793
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054179902
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054180011
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054180120
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054180230
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054180339
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054180339
started,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1350054180464
