what,kind,bundleId,bundleVersion,description,time
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054196454
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054196563
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054196563
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054196672
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054196672
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054196781
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054196781
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054196890
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054196890
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054197000
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054197000
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054197000
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054197000
error,log,,,"SOPC design not set.",1350054197171
error,log,,,"CPU module not set.",1350054197171
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350054197171
error,log,,,"CPU architecture type not set. ",1350054197171
error,log,,,"CPU master group not set.",1350054197171
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054197171
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054197171
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054198622
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054198622
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054198669
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350054198669
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350054198716
