what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU architecture type not set. ",1350053057538
error,log,,,"CPU master group not set.",1350053057538
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350053057538
started,bundle,com.altera.debug.cdi.gdb.plugin,10.0.0.218,"com.altera.debug.cdi.gdb.plugin",1350053060507
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350053060776
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350053060776
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350053060829
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350053060829
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350053060873
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350053060942
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350053062727
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350053062879
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1350053062899
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350053067096
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350053069168
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350053070634
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350053070634
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350053070734
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350053070735
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350053070835
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350053070835
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350053070935
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350053070936
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350053071036
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350053071037
