what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU architecture type not set. ",1350050253925
error,log,,,"CPU master group not set.",1350050253926
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050253926
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050253926
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050254034
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050254134
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050254234
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050254334
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050254434
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050254534
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050254634
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050254734
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050254834
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050254934
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050255034
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050255134
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050255234
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050255334
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050255434
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050255534
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050255634
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050255734
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050255834
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050255934
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350050255934
