what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1350050738406
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1350050738771
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350050739114
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350050743472
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350050745287
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350050748846
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350050750837
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1350050752302
activated,view,com.altera.sbtgui.launch,10.0.0.218,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1350050755117
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1350050757135
activated,view,com.altera.sbtgui.launch,10.0.0.218,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1350050763397
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350050784823
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350050786527
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350050789424
activated,view,com.altera.sbtgui.launch,10.0.0.218,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1350050947234
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350050947260
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350050947273
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350050950884
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350051024250
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350051025850
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350051261107
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350051314684
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350051315432
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350051315765
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350051317387
